2550|Tasso Fragoso|13
2551|Timbiras|13
2552|Timon|13
2553|Trizidela do Vale|13
2554|Tufilândia|13
2555|Tuntum|13
2556|Turiacu|13
2557|Turilândia|13
2558|Tutoia|13
2559|Urbano Santos|13
2560|Vargem Grande|13
2561|Viana|13
2562|Vila Nova dos Martirios|13
2563|Vitória do Mearim|13
2564|Vitorino Freire|13
2565|Ze Doca|13
2566|Abadia dos Dourados|8
2567|Abaete|8
2568|Abaete dos Mendes|8
2569|Abaiba|8
2570|Abre Campo|8
2571|Abreus|8
2572|Acaiáca|8
2573|Acucena|8
2574|Acurui|8
2575|Adao Colares|8
2576|Água Boa|8
2577|Água Branca de Minas|8
2578|Água Comprida|8
2579|Água Viva|8
2580|Águanil|8
2581|Águas de Araxa|8
2582|Águas de Contendas|8
2583|Águas Ferreas|8
2584|Águas Formosas|8
2585|Águas Vermelhas|8
2586|Aimores|8
2587|Aiuruoca|8
2588|Alagoa|8
2589|Albertina|8
2590|Alberto Isaacson|8
2591|Albertos|8
2592|Aldeia|8
2593|Alegre|8
2594|Alegria|8
2595|Alem Paraiba|8
2596|Alexandrita|8
2597|Alfenas|8
2598|Alfredo Vasconcelos|8
2599|Almeida|8
2600|Almenara|8
2601|Alpercata|8
2602|Alpinopolis|8
2603|Alterosa|8
2604|Alto Caparão|8
2605|Alto Capim|8
2606|Alto de Santa Helena|8
2607|Alto Jequitiba|8
2608|Alto Maranhão|8
2609|Alto Rio Doce|8
2610|Altolândia|8
2611|Alvação|8
2612|Alvarenga|8
2613|Alvinopolis|8
2614|Alvorada|8
2615|Alvorada de Minas|8
2616|Amanda|8
2617|Amanhece|8
2618|Amarantina|8
2619|Amparo da Serra|8
2620|Andiroba|8
2621|Andradas|8
2622|Andrelândia|8
2623|Andrequice|8
2624|Angaturama|8
2625|Angelândia|8
2626|Angicos de Minas|8
2627|Anguereta|8
2628|Angustura|8
2629|Antonio Carlos|8
2630|Antonio Dias|8
2631|Antonio dos Santos|8
2632|Antonio Ferreira|8
2633|Antonio Pereira|8
2634|Antonio Prado de Minas|8
2635|Antunes|8
2636|Aparecida de Minas|8
2637|Aracai|8
2638|Aracati de Minas|8
2639|Aracitaba|8
2640|Aracuai|8
2641|Araguari|8
2642|Aramirim|8
2643|Aranha|8
2644|Arantina|8
2645|Araponga|8
2646|Arapora|8
2647|Arapua|8
2648|Araujos|8
2649|Arauna|8
2650|Araxa|8
2651|Arcangelo|8
2652|Arceburgo|8
2653|Arcos|8
2654|Areado|8
2655|Argenita|8
2656|Argirita|8
2657|Aricanduva|8
2658|Arinos|8
2659|Aristides Batista|8
2660|Ascenção|8
2661|Assarai|8
2662|Astolfo Dutra|8
2663|Ataleia|8
2664|Augusto de Lima|8
2665|Avai do Jacinto|8
2666|Azurita|8
2667|Babilonia|8
2668|Bação|8
2669|Baependi|8
2670|Baguari|8
2671|Baioes|8
2672|Baixa|8
2673|Balbinopolis|8
2674|Baldim|8
2675|Bambui|8
2676|Bandeira|8
2677|Bandeira do Sul|8
2678|Bandeirantes|8
2679|Barão de Cocais|8
2680|Barão de Monte Alto|8
2681|Barbacena|8
2682|Barra Alegre|8
2683|Barra da Figueira|8
2684|Barra do Ariranha|8
2685|Barra do Cuiete|8
2686|Barra Feliz|8
2687|Barra Longa|8
2688|Barranco Alto|8
2689|Barreiro|8
2690|Barreiro Branco|8
2691|Barreiro da Raiz|8
2692|Barreiro do Rio Verde|8
2693|Barretos de Alvinopolis|8
2694|Barroção|8
2695|Barroso|8
2696|Bau|8
2697|Bela Vista de Minas|8
2698|Belisario|8
2699|Belmiro Braga|8
2700|Belo Horizonte|8
2701|Belo Oriente|8
2702|Belo Vale|8
2703|Bentopolis de Minas|8
2704|Berilo|8
2705|Berizal|8
2706|Bertopolis|8
2707|Betim|8
2708|Bias Fortes|8
2709|Bicas|8
2710|Bicuiba|8
2711|Biquinhas|8
2712|Bituri|8
2713|Boa Esperanca|8
2714|Boa Familia|8
2715|Boa União de Itabirinha|8
2716|Boa Vista de Minas|8
2717|Bocaina de Minas|8
2718|Bocaiuva|8
2719|Bom Despacho|8
2720|Bom Jardim de Minas|8
2721|Bom Jesus da Cachoeira|8
2722|Bom Jesus da Penha|8
2723|Bom Jesus de Cardosos|8
2724|Bom Jesus do Amparo|8
2725|Bom Jesus do Divino|8
2726|Bom Jesus do Galho|8
2727|Bom Jesus do Madeira|8
2728|Bom Pastor|8
2729|Bom Repouso|8
2730|Bom Retiro|8
2731|Bom Sucesso|8
2732|Bom Sucesso de Patos|8
2733|Bonanca|8
2734|Bonfim|8
2735|Bonfinopolis de Minas|8
2736|Bonito de Minas|8
2737|Borba Gato|8
2738|Borda da Mata|8
2739|Botelhos|8
2740|Botumirim|8
2741|Bras Pires|8
2742|Brasilândia de Minas|8
2743|Brasilia de Minas|8
2744|Brasopolis|8
2745|Braunas|8
2746|Brejauba|8
2747|Brejaubinha|8
2748|Brejo Bonito|8
2749|Brejo do Amparo|8
2750|Brumadinho|8
2751|Brumal|8
2752|Buarque de Macedo|8
2753|Bueno|8
2754|Bueno Brandão|8
2755|Buenopolis|8
2756|Bugre|8
2757|Buritis|8
2758|Buritizeiro|8
2759|Caatinga|8
2760|Cabeceira Grande|8
2761|Cabo Verde|8
2762|Caburu|8
2763|Cacaratiba|8
2764|Cacarema|8
2765|Cachoeira Alegre|8
2766|Cachoeira da Prata|8
2767|Cachoeira de Minas|8
2768|Cachoeira de Pajeu|8
2769|Cachoeira de Santa Cruz|8
2770|Cachoeira do Brumado|8
2771|Cachoeira do Campo|8
2772|Cachoeira do Manteiga|8
2773|Cachoeira do Vale|8
2774|Cachoeira dos Antunes|8
2775|Cachoeira Dourada|8
2776|Cachoeirinha|8
2777|Caetano Lopes|8
2778|Caetanopolis|8
2779|Caete|8
2780|Caiána|8
2781|Caiápo|8
2782|Cajuri|8
2783|Caldas|8
2784|Calixto|8
2785|Camacho|8
2786|Camanducaiá|8
2787|Camargos|8
2788|Cambui|8
2789|Cambuquira|8
2790|Campanario|8
2791|Campanha|8
2792|Campestre|8
2793|Campestrinho|8
2794|Campina Verde|8
2795|Campo Alegre de Minas|8
2796|Campo Azul|8
2797|Campo Belo|8
2798|Campo do Meio|8
2799|Campo Florido|8
2800|Campo Redondo|8
2801|Campolide|8
2802|Campos Altos|8
2803|Campos Gerais|8
2804|Cana Verde|8
2805|Canaa|8
2806|Canabrava|8
2807|Canapolis|8
2808|Canastrão|8
2809|Candeias|8
2810|Canoeiros|8
2811|Cantagalo|8
2812|Caparão|8
2813|Capela Nova|8
2814|Capelinha|8
2815|Capetinga|8
2816|Capim Branco|8
2817|Capinopolis|8
2818|Capitania|8
2819|Capitao Andrade|8
2820|Capitao Eneas|8
2821|Capitolio|8
2822|Caputira|8
2823|Carai|8
2824|Caranaiba|8
2825|Carandai|8
2826|Carangola|8
2827|Caratinga|8
2828|Carbonita|8
2829|Cardeal Mota|8
2830|Careacu|8
2831|Carioca|8
2832|Carlos Alves|8
2833|Carlos Chagas|8
2834|Carmesia|8
2835|Carmo da Cachoeira|8
2836|Carmo da Mata|8
2837|Carmo de Minas|8
2838|Carmo do Cajuru|8
2839|Carmo do Paranaiba|8
2840|Carmo do Rio Claro|8
2841|Carmopolis de Minas|8
2842|Carneirinho|8
2843|Carrancas|8
2844|Carvalho de Brito|8
2845|Carvalhopolis|8
2846|Carvalhos|8
2847|Casa Grande|8
2848|Cascalho Rico|8
2849|Cassia|8
2850|Cataguarino|8
2851|Cataguases|8
2852|Catajas|8
2853|Catas Altas|8
2854|Catas Altas da Noruega|8
2855|Catiara|8
2856|Catuji|8
2857|Catune|8
2858|Catuni|8
2859|Catuti|8
2860|Caxambu|8
2861|Cedro do Abaete|8
2862|Centenario|8
2863|Central de Minas|8
2864|Central de Santa Helena|8
2865|Centralina|8
2866|Cervo|8
2867|Chacara|8
2868|Chale|8
2869|Chapada de Minas|8
2870|Chapada do Norte|8
2871|Chapada Gaucha|8
2872|Chaveslândia|8
2873|Chiador|8
2874|Chonim|8
2875|Chumbo|8
2876|Cipotanea|8
2877|Cisneiros|8
2878|Citrolândia|8
2879|Claraval|8
2880|Claro de Minas|8
2881|Claro dos Poçoes|8
2882|Claudio|8
2883|Claudio Manuel|8
2884|Cocais|8
2885|Coco|8
2886|Coimbra|8
2887|Coluna|8
2888|Comendador Gomes|8
2889|Comercinho|8
2890|Conceição da Aparecida|8
2891|Conceição da Barra de Minas|8
2892|Conceição da Boa Vista|8
2893|Conceição da Brejauba|8
2894|Conceição da Ibitipoca|8
2895|Conceição das Alagoas|8
2896|Conceição das Pedras|8
2897|Conceição de Ipanema|8
2898|Conceição de Itagua|8
2899|Conceição de Minas|8
2900|Conceição de Piracicaba|8
2901|Conceição de Tronqueiras|8
2902|Conceição do Capim|8
2903|Conceição do Formoso|8
2904|Conceição do Mato Dentro|8
2905|Conceição do Para|8
2906|Conceição do Rio Acima|8
2907|Conceição do Rio Verde|8
2908|Conceição dos Ouros|8
2909|Concordia de Mucuri|8
2910|Condado do Norte|8
2911|Conego João Pio|8
2912|Conego Marinho|8
2913|Confins|8
2914|Congonhal|8
2915|Congonhas|8
2916|Congonhas do Norte|8
2917|Conquista|8
2918|Conselheiro Lafaiete|8
2919|Conselheiro Mata|8
2920|Conselheiro Pena|8
2921|Consolação|8
2922|Contagem|8
2923|Contrato|8
2924|Contria|8
2925|Coqueiral|8
2926|Coração de Jesus|8
2927|Cordisburgo|8
2928|Cordislândia|8
2929|Corinto|8
2930|Coroaci|8
2931|Coromandel|8
2932|Coronel Fabriciano|8
2933|Coronel Murta|8
2934|Coronel Pacheco|8
2935|Coronel Xavier Chaves|8
2936|Córrego Danta|8
2937|Córrego do Barro|8
2938|Córrego do Bom Jesus|8
2939|Córrego do Ouro|8
2940|Córrego Fundo|8
2941|Córrego Novo|8
2942|Corregos|8
2943|Correia de Almeida|8
2944|Correntinho|8
2945|Costa Sena|8
2946|Costas|8
2947|Costas da Mantiqueira|8
2948|Couto de Magalhaes de Minas|8
2949|Crisolia|8
2950|Crisolita|8
2951|Crispim Jaques|8
2952|Cristais|8
2953|Cristalia|8
2954|Cristiano Otoni|8
2955|Cristina|8
2956|Crucilândia|8
2957|Cruzeiro da Fortaleza|8
2958|Cruzeiro dos Peixotos|8
2959|Cruzilia|8
2960|Cubas|8
2961|Cuite Velho|8
2962|Cuparaque|8
2963|Curimatai|8
2964|Curral de Dentro|8
2965|Curvelo|8
2966|Datas|8
2967|Delfim Moreira|8
2968|Delfinopolis|8
2969|Delta|8
2970|Deputado Augusto Clementino|8
2971|Derribadinha|8
2972|Descoberto|8
2973|Desembargador Otoni|8
2974|Desemboque|8
2975|Desterro de Entre Rios|8
2976|Desterro do Melo|8
2977|Diamante de Uba|8
2978|Diamantina|8
2979|Dias|8
2980|Dias Tavares/siderurgica|8
2981|Diogo de Vasconcelos|8
2982|Dionisio|8
2983|Divinesia|8
2984|Divino|8
2985|Divino das Laranjeiras|8
2986|Divino de Virgolândia|8
2987|Divino Espirito Santo|8
2988|Divinolândia de Minas|8
2989|Divinopolis|8
2990|Divisa Alegre|8
2991|Divisa Nova|8
2992|Divisopolis|8
2993|Dois de Abril|8
2994|Dom Bosco|8
2995|Dom Cavati|8
2996|Dom Joaquim|8
2997|Dom Lara|8
2998|Dom Modesto|8
2999|Dom Silverio|8
3000|Dom Vicoso|8
3001|Dona Euzebia|8
3002|Dores da Vitória|8
3003|Dores de Campos|8
3004|Dores de Guanhaes|8
3005|Dores do Indaiá|8
3006|Dores do Paraibuna|8
3007|Dores do Turvo|8
3008|Doresopolis|8
3009|Douradinho|8
3010|Douradoquara|8
3011|Doutor Campolina|8
3012|Doutor Lund|8
3013|Durande|8
3014|Edgard Melo|8
3015|Eloi Mendes|8
3016|Emboabas|8
3017|Engenheiro Caldas|8
3018|Engenheiro Correia|8
3019|Engenheiro Navarro|8
3020|Engenheiro Schnoor|8
3021|Engenho do Ribeiro|8
3022|Engenho Novo|8
3023|Entre Folhas|8
3024|Entre Rios de Minas|8
3025|Epaminondas Otoni|8
3026|Ermidinha|8
3027|Ervalia|8
3028|Esmeraldas|8
3029|Esmeraldas de Ferros|8
3030|Espera Feliz|8
3031|Espinosa|8
3032|Espirito Santo do Dourado|8
3033|Esteios|8
3034|Estevao de Araujo|8
3035|Estiva|8
3036|Estrela da Barra|8
3037|Estrela Dalva|8
3038|Estrela de Jordania|8
3039|Estrela do Indaiá|8
3040|Estrela do Sul|8
3041|Eugenopolis|8
3042|Euxenita|8
3043|Ewbank da Camara|8
3044|Expedicionario Alicio|8
3045|Extração|8
3046|Extrema|8
3047|Fama|8
3048|Faria Lemos|8
3049|Farias|8
3050|Fechados|8
3051|Felicina|8
3052|Felicio dos Santos|8
3053|Felisburgo|8
3054|Felixlândia|8
3055|Fernandes Tourinho|8
3056|Fernao Dias|8
3057|Ferreiras|8
3058|Ferreiropolis|8
3059|Ferros|8
3060|Ferruginha|8
3061|Fervedouro|8
3062|Fidalgo|8
3063|Fidelândia|8
3064|Flor de Minas|8
3065|Floralia|8
3066|Floresta|8
3067|Florestal|8
3068|Florestina|8
3069|Fonseca|8
3070|Formiga|8
3071|Formoso|8
3072|Fortaleza de Minas|8
3073|Fortuna de Minas|8
3074|Francisco Badaro|8
3075|Francisco Dumont|8
3076|Francisco Sa|8
3077|Franciscopolis|8
3078|Frei Eustaquio|8
3079|Frei Gaspar|8
3080|Frei Inocencio|8
3081|Frei Lagonegro|8
3082|Frei Orlando|8
3083|Frei Serafim|8
3084|Freire Cardoso|8
3085|Fronteira|8
3086|Fronteira dos Vales|8
3087|Fruta de Leite|8
3088|Frutal|8
3089|Funchal|8
3090|Funilândia|8
3091|Furnas|8
3092|Furquim|8
3093|Galego|8
3094|Galena|8
3095|Galileia|8
3096|Gama|8
3097|Gameleiras|8
3098|Garapuava|8
3099|Gavião|8
3100|Glaucilândia|8
3101|Glaura|8
3102|Glucinio|8
3103|Goiásabeira|8
3104|Goiásana|8
3105|Goiásanases|8
3106|Gonçalves|8
3107|Gonzaga|8
3108|Gororos|8
3109|Gorutuba|8
3110|Gouvea|8
3111|Governador Valadares|8
3112|Graminea|8
3113|Granada|8
3114|Grão Mogol|8
3115|Grota|8
3116|Grupiara|8
3117|Guacui|8
3118|Guaipava|8
3119|Guanhaes|8
3120|Guape|8
3121|Guaraciaba|8
3122|Guaraciama|8
3123|Guaranesia|8
3124|Guarani|8
3125|Guaranilândia|8
3126|Guarara|8
3127|Guarataiá|8
3128|Guarda dos Ferreiros|8
3129|Guarda-mor|8
3130|Guardinha|8
3131|Guaxima|8
3132|Guaxupe|8
3133|Guidoval|8
3134|Guimarania|8
3135|Guinda|8
3136|Guiricema|8
3137|Gurinhata|8
3138|Heliodora|8
3139|Hematita|8
3140|Hermilo Alves|8
3141|Honoropolis|8
3142|Iapu|8
3143|Ibertioga|8
3144|Ibia|8
3145|Ibiai|8
3146|Ibiracatu|8
3147|Ibiraci|8
3148|Ibirite|8
3149|Ibitira|8
3150|Ibitiura de Minas|8
3151|Ibituruna|8
3152|Icarai de Minas|8
3153|Igarape|8
3154|Igaratinga|8
3155|Iguatama|8
3156|Ijaci|8
3157|Ilheus do Prata|8
3158|Ilicinea|8
3159|Imbe de Minas|8
3160|Inconfidentes|8
3161|Indaiábira|8
3162|Independencia|8
3163|Indianopolis|8
3164|Ingai|8
3165|Inhai|8
3166|Inhapim|8
3167|Inhauma|8
3168|Inimutaba|8
3169|Ipaba|8
3170|Ipanema|8
3171|Ipatinga|8
3172|Ipiacu|8
3173|Ipoema|8
3174|Ipuiuna|8
3175|Irai de Minas|8
3176|Itabira|8
3177|Itabirinha de Mantena|8
3178|Itabirito|8
3179|Itaboca|8
3180|Itacambira|8
3181|Itacarambi|8
3182|Itaci|8
3183|Itacolomi|8
3184|Itaguara|8
3185|Itaim|8
3186|Itaipe|8
3187|Itajuba|8
3188|Itajutiba|8
3189|Itamarandiba|8
3190|Itamarati|8
3191|Itamarati de Minas|8
3192|Itambacuri|8
3193|Itambe do Mato Dentro|8
3194|Itamirim|8
3195|Itamogi|8
3196|Itamonte|8
3197|Itamuri|8
3198|Itanhandu|8
3199|Itanhomi|8
3200|Itaobim|8
3201|Itapagipe|8
3202|Itapanhoacanga|8
3203|Itapecerica|8
3204|Itapeva|8
3205|Itapiru|8
3206|Itapirucu|8
3207|Itatiaiucu|8
3208|Itau de Minas|8
3209|Itauna|8
3210|Itauninha|8
3211|Itaverava|8
3212|Iterere|8
3213|Itinga|8
3214|Itira|8
3215|Itueta|8
3216|Itui|8
3217|Ituiutaba|8
3218|Itumirim|8
3219|Iturama|8
3220|Itutinga|8
3221|Jaboticatubas|8
3222|Jacarandira|8
3223|Jacare|8
3224|Jacinto|8
3225|Jacui|8
3226|Jacutinga|8
3227|Jaguaracu|8
3228|Jaguarão|8
3229|Jaguaritira|8
3230|Jaiba|8
3231|Jampruca|8
3232|Janauba|8
3233|Januaria|8
3234|Japaraiba|8
3235|Japonvar|8
3236|Jardinesia|8
3237|Jeceaba|8
3238|Jenipapo de Minas|8
3239|Jequeri|8
3240|Jequitai|8
3241|Jequitiba|8
3242|Jequitinhonha|8
3243|Jesuania|8
3244|Joaima|8
3245|Joanesia|8
3246|João Monlevade|8
3247|João Pinheiro|8
3248|Joaquim Felicio|8
3249|Jordania|8
3250|José Gonçalves de Minas|8
3251|José Raydan|8
3252|Josélândia|8
3253|Josénopolis|8
3254|Juatuba|8
3255|Jubai|8
3256|Juiracu|8
3257|Juiz de Fora|8
3258|Junco de Minas|8
3259|Juramento|8
3260|Jureia|8
3261|Juruaiá|8
3262|Jurumirim|8
3263|Justinopolis|8
3264|Juvenilia|8
3265|Lacerdinha|8
3266|Ladainha|8
3267|Lagamar|8
3268|Lagoa Bonita|8
3269|Lagoa da Prata|8
3270|Lagoa dos Patos|8
3271|Lagoa Dourada|8
3272|Lagoa Formosa|8
3273|Lagoa Grande|8
3274|Lagoa Santa|8
3275|Lajinha|8
3276|Lambari|8
3277|Lamim|8
3278|Lamounier|8
3279|Lapinha|8
3280|Laranjal|8
3281|Laranjeiras de Caldas|8
3282|Lassance|8
3283|Lavras|8
3284|Leandro Ferreira|8
3285|Leme do Prado|8
3286|Leopoldina|8
3287|Levinopolis|8
3288|Liberdade|8
3289|Lima Duarte|8
3290|Limeira D'oeste|8
3291|Limeira de Mantena|8
3292|Lobo Leite|8
3293|Lontra|8
3294|Lourenço Velho|8
3295|Lufa|8
3296|Luisburgo|8
3297|Luislândia|8
3298|Luiz Pires de Minas|8
3299|Luizlândia do Oeste|8
3300|Luminarias|8
3301|Luminosa|8
3302|Luz|8
3303|Macaiá|8
3304|Machacalis|8
3305|Machado|8
3306|Macuco|8
3307|Macuco de Minas|8
3308|Madre de Deus de Minas|8
3309|Mae dos Homens|8
3310|Major Ezequiel|8
3311|Major Porto|8
3312|Malacacheta|8
3313|Mamonas|8
3314|Manga|8
3315|Manhuacu|8
3316|Manhumirim|8
3317|Mantena|8
3318|Mantiqueira|8
3319|Mantiqueira do Palmital|8
3320|Mar de Espanha|8
3321|Marambainha|8
3322|Maravilhas|8
3323|Maria da Fé|8
3324|Mariana|8
3325|Marilac|8
3326|Marilândia|8
3327|Mario Campos|8
3328|Maripa de Minas|8
3329|Marlieria|8
3330|Marmelopolis|8
3331|Martinesia|8
3332|Martinho Campos|8
3333|Martins Guimaraes|8
3334|Martins Soares|8
3335|Mata Verde|8
3336|Materlândia|8
3337|Mateus Leme|8
3338|Mathias Lobato|8
3339|Matias Barbosa|8
3340|Matias Cardoso|8
3341|Matipo|8
3342|Mato Verde|8
3343|Matozinhos|8
3344|Matutina|8
3345|Medeiros|8
3346|Medina|8
3347|Melo Viana|8
3348|Mendanha|8
3349|Mendes Pimentel|8
3350|Mendonca|8
3351|Merces|8
3352|Merces de Água Limpa|8
3353|Mesquita|8
3354|Mestre Caetano|8
3355|Miguel Burnier|8
3356|Milagre|8
3357|Milho Verde|8
3358|Minas Novas|8
3359|Minduri|8
3360|Mirabela|8
3361|Miradouro|8
3362|Miragaiá|8
3363|Mirai|8
3364|Miralta|8
3365|Mirantão|8
3366|Miraporanga|8
3367|Miravania|8
3368|Missionario|8
3369|Mocambeiro|8
3370|Mocambinho|8
3371|Moeda|8
3372|Moema|8
3373|Monjolinho de Minas|8
3374|Monjolos|8
3375|Monsenhor Horta|8
3376|Monsenhor Isidro|8
3377|Monsenhor João Alexandre|8
3378|Monsenhor Paulo|8
3379|Montalvania|8
3380|Monte Alegre de Minas|8
3381|Monte Azul|8
3382|Monte Belo|8
3383|Monte Carmelo|8
3384|Monte Celeste|8
3385|Monte Formoso|8
3386|Monte Rei|8
3387|Monte Santo de Minas|8
3388|Monte Sião|8
3389|Monte Verde|8
3390|Montes Claros|8
3391|Montezuma|8
3392|Morada Nova de Minas|8
3393|Morro|8
3394|Morro da Garca|8
3395|Morro do Ferro|8
3396|Morro do Pilar|8
3397|Morro Vermelho|8
3398|Mucuri|8
3399|Mundo Novo de Minas|8
3400|Munhoz|8
3401|Muquem|8
3402|Muriae|8
3403|Mutum|8
3404|Muzambinho|8
3405|Nacip Raydan|8
3406|Nanuque|8
3407|Naque|8
3408|Naque-nanuque|8
3409|Natalândia|8
3410|Natercia|8
3411|Nazaré de Minas|8
3412|Nazareno|8
3413|Nelson de Sena|8
3414|Neolândia|8
3415|Nepomuceno|8
3416|Nhandutiba|8
3417|Nicolândia|8
3418|Ninheira|8
3419|Nova Belem|8
3420|Nova Era|8
3421|Nova Esperanca|8
3422|Nova Lima|8
3423|Nova Minda|8
3424|Nova Modica|8
3425|Nova Ponte|8
3426|Nova Porteirinha|8
3427|Nova Resende|8
3428|Nova Serrana|8
3429|Nova União|8
3430|Novilhona|8
3431|Novo Cruzeiro|8
3432|Novo Horizonte|8
3433|Novo Oriente de Minas|8
3434|Novorizonte|8
3435|Ocidente|8
3436|Olaria|8
3437|Olegario Maciel|8
3438|Olhos D'agua Do Oeste|8
3439|Olhos-d'agua|8
3440|Olimpio Campos|8
3441|Olimpio Noronha|8
3442|Oliveira|8
3443|Oliveira Fortes|8
3444|Onca de Pitangui|8
3445|Oratorios|8
3446|Orizania|8
3447|Ouro Branco|8
3448|Ouro Fino|8
3449|Ouro Preto|8
3450|Ouro Verde de Minas|8
3451|Paciencia|8
3452|Padre Brito|8
3453|Padre Carvalho|8
3454|Padre Felisberto|8
3455|Padre Fialho|8
3456|Padre João Afonso|8
3457|Padre Julio Maria|8
3458|Padre Paraiso|8
3459|Padre Pinto|8
3460|Padre Viegas|8
3461|Pai Pedro|8
3462|Paineiras|8
3463|Pains|8
3464|Paiolinho|8
3465|Paiva|8
3466|Palma|8
3467|Palmeiral|8
3468|Palmeirinha|8
3469|Palmital dos Carvalhos|8
3470|Palmopolis|8
3471|Pantano|8
3472|Papagaios|8
3473|Para de Minas|8
3474|Paracatu|8
3475|Paraguacu|8
3476|Paraguai|8
3477|Paraiso Garcia|8
3478|Paraisopolis|8
3479|Parãopeba|8
3480|Paredao de Minas|8
3481|Parque Durval de Barros|8
3482|Parque Industrial|8
3483|Passa Dez|8
3484|Passa Quatro|8
3485|Passa Tempo|8
3486|Passa Vinte|8
3487|Passabem|8
3488|Passagem de Mariana|8
3489|Passos|8
3490|Patis|8
3491|Patos de Minas|8
3492|Patrimonio|8
3493|Patrocinio|8
3494|Patrocinio do Muriae|8
3495|Paula Candido|8
3496|Paula Lima|8
3497|Paulistas|8
3498|Pavão|8
3499|Pe do Morro|8
3500|Pecanha|8
3501|Pedra Azul|8
3502|Pedra Bonita|8
3503|Pedra Corrida|8
3504|Pedra do Anta|8
3505|Pedra do Indaiá|8
3506|Pedra do Sino|8
3507|Pedra Dourada|8
3508|Pedra Grande|8
3509|Pedra Menina|8
3510|Pedralva|8
3511|Pedras de Maria da Cruz|8
3512|Pedrinopolis|8
3513|Pedro Leopoldo|8
3514|Pedro Lessa|8
3515|Pedro Teixeira|8
3516|Pedro Versiani|8
3517|Penedia|8
3518|Penha de Franca|8
3519|Penha do Capim|8
3520|Penha do Cassiano|8
3521|Penha do Norte|8
3522|Penha Longa|8
3523|Pequeri|8
3524|Pequi|8
3525|Perdigão|8
3526|Perdilândia|8
3527|Perdizes|8
3528|Perdoes|8
3529|Pereirinhas|8
3530|Periquito|8
3531|Perpetuo Socorro|8
3532|Pescador|8
3533|Petunia|8
3534|Piacatuba|8
3535|Pião|8
3536|Piauí|8
3537|Pic Sagarana|8
3538|Piedade de Caratinga|8
3539|Piedade de Ponte Nova|8
3540|Piedade do Parãopeba|8
3541|Piedade do Rio Grande|8
3542|Piedade dos Gerais|8
3543|Pilar|8
3544|Pimenta|8
3545|Pindaibas|8
3546|Pingo-d'agua|8
3547|Pinheirinhos|8
3548|Pinheiros Altos|8
3549|Pinhotiba|8
3550|Pintopolis|8
3551|Pintos Negreiros|8
3552|Piracaiba|8
3553|Piracema|8
3554|Pirajuba|8
3555|Piranga|8
3556|Pirangucu|8
3557|Piranguinho|8
3558|Piranguita|8
3559|Pirapanema|8
3560|Pirapetinga|8
3561|Pirapora|8
3562|Pirauba|8
3563|Pires E Albuquerque|8
3564|Piscamba|8
3565|Pitangui|8
3566|Pitarana|8
3567|Piumhi|8
3568|Planalto de Minas|8
3569|Planura|8
3570|Plautino Soares|8
3571|Poaiá|8
3572|Poço Fundo|8
3573|Poçoes de Paineiras|8
3574|Poços de Caldas|8
3575|Pocrane|8
3576|Pompeu|8
3577|Poncianos|8
3578|Pontalete|8
3579|Ponte Alta|8
3580|Ponte Alta de Minas|8
3581|Ponte dos Ciganos|8
3582|Ponte Firme|8
3583|Ponte Nova|8
3584|Ponte Segura|8
3585|Pontevila|8
3586|Ponto Chique|8
3587|Ponto Chique do Martelo|8
3588|Ponto do Marambaiá|8
3589|Ponto dos Volantes|8
3590|Porteirinha|8
3591|Porto Agrario|8
3592|Porto das Flores|8
3593|Porto dos Mendes|8
3594|Porto Firme|8
3595|Pote|8
3596|Pouso Alegre|8
3597|Pouso Alto|8
3598|Prados|8
3599|Prata|8
3600|Pratapolis|8
3601|Pratinha|8
3602|Presidente Bernardes|8
3603|Presidente Juscelino|8
3604|Presidente Kubitschek|8
3605|Presidente Olegario|8
3606|Presidente Pena|8
3607|Professor Sperber|8
3608|Providencia|8
3609|Prudente de Morais|8
3610|Quartel de São João|8
3611|Quartel do Sacramento|8
3612|Quartel Geral|8
3613|Quatituba|8
3614|Queixada|8
3615|Queluzita|8
3616|Quem-quem|8
3617|Quilombo|8
3618|Quintinos|8
3619|Raposos|8
3620|Raul Soares|8
3621|Ravena|8
3622|Realeza|8
3623|Recreio|8
3624|Reduto|8
3625|Resende Costa|8
3626|Resplendor|8
3627|Ressaquinha|8
3628|Riachinho|8
3629|Riacho da Cruz|8
3630|Riacho dos Machados|8
3631|Ribeirão das Neves|8
3632|Ribeirão de São Domingos|8
3633|Ribeirão Vermelho|8
3634|Ribeiro Junqueira|8
3635|Ribeiros|8
3636|Rio Acima|8
3637|Rio Casca|8
3638|Rio das Mortes|8
3639|Rio do Prado|8
3640|Rio Doce|8
3641|Rio Espera|8
3642|Rio Manso|8
3643|Rio Melo|8
3644|Rio Novo|8
3645|Rio Paranaiba|8
3646|Rio Pardo de Minas|8
3647|Rio Piracicaba|8
3648|Rio Pomba|8
3649|Rio Pretinho|8
3650|Rio Preto|8
3651|Rio Vermelho|8
3652|Ritapolis|8
3653|Roca Grande|8
3654|Rocas Novas|8
3655|Rochedo de Minas|8
3656|Rodeador|8
3657|Rodeiro|8
3658|Rodrigo Silva|8
3659|Romaria|8
3660|Rosario da Limeira|8
3661|Rosario de Minas|8
3662|Rosario do Pontal|8
3663|Roseiral|8
3664|Rubelita|8
3665|Rubim|8
3666|Sabara|8
